~id,~from,~to,~label,score:Int
9ca574f0-f54e-11ea-a3f0-a45e60e78b29,003A000001p4Hh4IAE,003A000000oV1bbIAC,knows,1
9ca575a4-f54e-11ea-a3f0-a45e60e78b29,003A000001muw4EIAQ,003A000001QBf1gIAD,knows,1
9ca576f8-f54e-11ea-a3f0-a45e60e78b29,003A000001uDOsmIAG,003A000001FEUY8IAP,knows,1
9ca57842-f54e-11ea-a3f0-a45e60e78b29,003A000001px47vIAA,003A000001iGhkFIAS,knows,1
9ca57af4-f54e-11ea-a3f0-a45e60e78b29,003A000001JpyuOIAR,003A0000022TTjhIAG,knows,None
9ca57bee-f54e-11ea-a3f0-a45e60e78b29,003A000001t4aIkIAI,003A000001vzG2yIAE,knows,None
9ca57cac-f54e-11ea-a3f0-a45e60e78b29,003A000001h0m0mIAA,003A0000020ukDSIAY,knows,1
9ca57d9c-f54e-11ea-a3f0-a45e60e78b29,003A000001mARfQIAW,003A000001fOrDMIA0,knows,3
9ca57e6e-f54e-11ea-a3f0-a45e60e78b29,003A000001jP2T1IAK,003A000001BEhioIAD,knows,1
9ca57f0e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVfOIAX,003A000002ABi3fIAD,knows,None
9ca57fb8-f54e-11ea-a3f0-a45e60e78b29,0032K00002G5ZToQAN,003A0000028EtQHIA0,knows,None
9ca58058-f54e-11ea-a3f0-a45e60e78b29,003A000001jfPJMIA2,003A000001riJewIAE,knows,None
9ca580ee-f54e-11ea-a3f0-a45e60e78b29,003A000001ezUgpIAE,003A000001sjxqdIAA,knows,1
9ca5818e-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvfYIAS,003A000001fZTdHIAW,knows,1
9ca58224-f54e-11ea-a3f0-a45e60e78b29,003A000001r8i0sIAA,003A0000021b0IOIAY,knows,1
9ca582c4-f54e-11ea-a3f0-a45e60e78b29,003A000001vzKeEIAU,003A000001KDVf1IAH,knows,None
9ca58382-f54e-11ea-a3f0-a45e60e78b29,003A000001D5qqgIAB,003A00000153VqRIAU,knows,1
9ca58422-f54e-11ea-a3f0-a45e60e78b29,003A000001sk2euIAA,003A000001lNMSCIA4,knows,1
9ca584b8-f54e-11ea-a3f0-a45e60e78b29,003A000001fZ0pTIAS,003A000001KDVg4IAH,knows,1
9ca58558-f54e-11ea-a3f0-a45e60e78b29,003A000001qEEmmIAG,003A000001hqgvjIAA,knows,1
9ca585ee-f54e-11ea-a3f0-a45e60e78b29,003A000001hrXqHIAU,003A000001LNE1hIAH,knows,2
9ca58684-f54e-11ea-a3f0-a45e60e78b29,003A000001o8crmIAA,003A000001ujw40IAA,knows,None
9ca58724-f54e-11ea-a3f0-a45e60e78b29,003A000001VRfniIAD,003A000001ylklhIAA,knows,None
9ca587c4-f54e-11ea-a3f0-a45e60e78b29,003A000001slvHgIAI,003A000001zUExIIAW,knows,3
9ca5885a-f54e-11ea-a3f0-a45e60e78b29,003A00000213nWSIAY,0032K00002K6FKQQA3,knows,None
9ca588f0-f54e-11ea-a3f0-a45e60e78b29,003A000001o8UdPIAU,003A000001hGaRZIA0,knows,None
9ca58990-f54e-11ea-a3f0-a45e60e78b29,003A000001gk5GrIAI,003A000000yMvbYIAS,knows,2
9ca58a26-f54e-11ea-a3f0-a45e60e78b29,003A000001o8c9GIAQ,003A000001WkgEhIAJ,knows,1
9ca58abc-f54e-11ea-a3f0-a45e60e78b29,003A000001tZlQQIA0,003A000001tNs7YIAS,knows,None
9ca58b5c-f54e-11ea-a3f0-a45e60e78b29,003A000001t3en6IAA,003A000001jPlxcIAC,knows,1
9ca58bf2-f54e-11ea-a3f0-a45e60e78b29,0032K00002CmbV7QAJ,003A000001fYTuzIAG,knows,1
9ca58c88-f54e-11ea-a3f0-a45e60e78b29,003A000000yMveoIAC,003A000001w0HlxIAE,knows,None
9ca58d28-f54e-11ea-a3f0-a45e60e78b29,003A000001qIcilIAC,003A000001r7UtSIAU,knows,1
9ca58dc8-f54e-11ea-a3f0-a45e60e78b29,003A000001BE4Q6IAL,003A000001Rvqi7IAB,knows,1
9ca58e68-f54e-11ea-a3f0-a45e60e78b29,0032K00002NjEgrQAF,003A000001KDVYVIA5,knows,1
9ca58efe-f54e-11ea-a3f0-a45e60e78b29,003A000001hpFzyIAE,003A000001WOQGbIAP,knows,1
9ca58f9e-f54e-11ea-a3f0-a45e60e78b29,003A000001hpJORIA2,003A000001xhGOGIA2,knows,None
9ca5928c-f54e-11ea-a3f0-a45e60e78b29,003A000001slSqpIAE,003A000001xhdirIAA,knows,1
9ca59368-f54e-11ea-a3f0-a45e60e78b29,003A0000024lsiFIAQ,003A000001kIMc5IAG,knows,1
9ca593fe-f54e-11ea-a3f0-a45e60e78b29,003A0000021b9wjIAA,003A000001xRgEPIA0,knows,None
9ca5949e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVR6IAP,003A000001wlm38IAA,knows,3
9ca59548-f54e-11ea-a3f0-a45e60e78b29,003A000001fXsjCIAS,003A000001zcTSnIAM,knows,None
9ca5961a-f54e-11ea-a3f0-a45e60e78b29,0032K00002Nl09dQAB,003A000001mCS8LIAW,knows,1
9ca5975a-f54e-11ea-a3f0-a45e60e78b29,003A000001qetQrIAI,003A0000021ZsmQIAS,knows,None
9ca59840-f54e-11ea-a3f0-a45e60e78b29,003A000001umz2fIAA,003A0000010f52fIAA,knows,1
9ca598e0-f54e-11ea-a3f0-a45e60e78b29,003A000001fZ0jPIAS,003A000001fZWGtIAO,knows,1
9ca59976-f54e-11ea-a3f0-a45e60e78b29,0032K00002NkQiTQAV,003A000001uCdgnIAC,knows,1
9ca59be2-f54e-11ea-a3f0-a45e60e78b29,003A0000022CJVjIAO,003A000001DGG4MIAX,knows,3
9ca59df4-f54e-11ea-a3f0-a45e60e78b29,003A000001hqyohIAA,003A000000wOvb5IAC,knows,4
9ca5a18c-f54e-11ea-a3f0-a45e60e78b29,003A000001sQOXCIA4,003A000001dMYUSIA4,knows,1
9ca5a2cc-f54e-11ea-a3f0-a45e60e78b29,003A000001sO3ghIAC,003A000001hXNxYIAW,knows,1
9ca5a380-f54e-11ea-a3f0-a45e60e78b29,003A000001kINv3IAG,003A000001knrfuIAA,knows,1
9ca5a420-f54e-11ea-a3f0-a45e60e78b29,0032K00002HY8LBQA1,003A0000027LR3bIAG,knows,None
9ca5a4c0-f54e-11ea-a3f0-a45e60e78b29,003A000001sluTXIAY,003A0000023AhyqIAC,knows,None
9ca5a560-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0mpIAB,003A000001yjy7QIAQ,knows,None
9ca5a60a-f54e-11ea-a3f0-a45e60e78b29,003A000001iuvQgIAI,003A000001ylelUIAQ,knows,None
9ca5a6a0-f54e-11ea-a3f0-a45e60e78b29,003A000001gkY1sIAE,003A000001WOQp3IAH,knows,4
9ca5a740-f54e-11ea-a3f0-a45e60e78b29,0032K00002AjlZlQAJ,003A000001knmA2IAI,knows,1
9ca5a7d6-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0oBIAR,003A000001iWK3SIAW,knows,1
9ca5a86c-f54e-11ea-a3f0-a45e60e78b29,003A000001hCmlWIAS,003A000001hCqnQIAS,knows,2
9ca5a902-f54e-11ea-a3f0-a45e60e78b29,003A000001oAHdKIAW,003A000001u4lzMIAQ,knows,1
9ca5a9a2-f54e-11ea-a3f0-a45e60e78b29,003A000001vzKeEIAU,003A000001vzO79IAE,knows,None
9ca5aa38-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvbFIAS,003A00000239ZuHIAU,knows,None
9ca5aad8-f54e-11ea-a3f0-a45e60e78b29,003A000001slvTqIAI,003A000001iWQ4NIAW,knows,1
9ca5ab6e-f54e-11ea-a3f0-a45e60e78b29,003A000001uCdtGIAS,003A000001rkJ90IAE,knows,1
9ca5ada8-f54e-11ea-a3f0-a45e60e78b29,003A000001slvTqIAI,003A000001Bl49TIAR,knows,1
9ca5af38-f54e-11ea-a3f0-a45e60e78b29,003A000001qENCeIAO,003A000001fZLeWIAW,knows,1
9ca5b00a-f54e-11ea-a3f0-a45e60e78b29,003A000001qE8pwIAC,003A000000yMvZiIAK,knows,2
9ca5b0b4-f54e-11ea-a3f0-a45e60e78b29,003A000001gJcZlIAK,003A0000021DZidIAG,knows,None
9ca5b15e-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvZ7IAK,003A000001sllUqIAI,knows,2
9ca5b294-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0o6IAB,0032K00002IB69oQAD,knows,None
9ca5b33e-f54e-11ea-a3f0-a45e60e78b29,003A000001jfPvOIAU,003A000001hp4NZIAY,knows,1
9ca5b3de-f54e-11ea-a3f0-a45e60e78b29,0032K00002NkPSyQAN,003A000001tO91vIAC,knows,1
9ca5b474-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVU0IAP,003A000001LohXWIAZ,knows,3
9ca5b514-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvetIAC,003A000001QewtvIAB,knows,1
9ca5b5b4-f54e-11ea-a3f0-a45e60e78b29,003A000001Bkvi5IAB,003A000001LoskZIAR,knows,3
9ca5b654-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvatIAC,003A000000yMvRkIAK,knows,2
9ca5b712-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVb0IAH,003A000001nynXuIAI,knows,1
9ca5b7b2-f54e-11ea-a3f0-a45e60e78b29,003A0000022T92NIAS,003A000001dMjiWIAS,knows,1
9ca5b848-f54e-11ea-a3f0-a45e60e78b29,003A000001zx4vtIAA,003A000001iX2aPIAS,knows,3
9ca5b8de-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVU4IAP,003A000001HZuNCIA1,knows,2
9ca5b97e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVQmIAP,003A000001FEUYWIA5,knows,1
9ca5ba96-f54e-11ea-a3f0-a45e60e78b29,003A000001kJJvwIAG,003A000001qDtyOIAS,knows,2
9ca5bb40-f54e-11ea-a3f0-a45e60e78b29,003A000001zVYqoIAG,0032K00002AjKtnQAF,knows,None
9ca5bbe0-f54e-11ea-a3f0-a45e60e78b29,003A000001dMHjqIAG,003A000001LNPBxIAP,knows,1
9ca5bc76-f54e-11ea-a3f0-a45e60e78b29,003A000001vGD4YIAW,003A000001skGLnIAM,knows,None
9ca5bd20-f54e-11ea-a3f0-a45e60e78b29,003A000001ynCVSIA2,003A000001wUEEFIA4,knows,None
9ca5bdc0-f54e-11ea-a3f0-a45e60e78b29,003A000001hrnKuIAI,0032K00002JIRrDQAX,knows,None
9ca5be60-f54e-11ea-a3f0-a45e60e78b29,003A000000tN6gNIAS,003A000001uDSRvIAO,knows,1
9ca5bef6-f54e-11ea-a3f0-a45e60e78b29,003A000001kmtRpIAI,0032K00002DwSuDQAV,knows,None
9ca5bf96-f54e-11ea-a3f0-a45e60e78b29,003A000001xRjQ9IAK,003A000001HZ1HdIAL,knows,1
9ca5c02c-f54e-11ea-a3f0-a45e60e78b29,003A000001kJ4aDIAS,003A000001mw00DIAQ,knows,1
9ca5c0cc-f54e-11ea-a3f0-a45e60e78b29,003A000001sluTjIAI,003A000001obQlyIAE,knows,0
9ca5c162-f54e-11ea-a3f0-a45e60e78b29,003A0000021ELjpIAG,003A000001yjksHIAQ,knows,None
9ca5c202-f54e-11ea-a3f0-a45e60e78b29,003A000001p5Um2IAE,003A000001WOQ3UIAX,knows,1
9ca5c2a2-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVdWIAX,003A000001ykF6cIAE,knows,None
9ca5c342-f54e-11ea-a3f0-a45e60e78b29,003A000001p6eZAIAY,003A000002AAhM4IAL,knows,None
9ca5c3d8-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVhFIAX,003A000001kzNC5IAM,knows,None
9ca5c478-f54e-11ea-a3f0-a45e60e78b29,003A000001wYSJXIA4,003A000001fXbBRIA0,knows,1
9ca5c522-f54e-11ea-a3f0-a45e60e78b29,003A000001AicA5IAJ,003A000001zWg74IAC,knows,None
9ca5c5c2-f54e-11ea-a3f0-a45e60e78b29,003A000001Dy9y1IAB,003A0000021amawIAA,knows,None
9ca5c662-f54e-11ea-a3f0-a45e60e78b29,0032K00002NkQUqQAN,003A00000238q0hIAA,knows,None
9ca5c702-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvatIAC,003A000001IsvnBIAR,knows,1
9ca5c7a2-f54e-11ea-a3f0-a45e60e78b29,003A000001xfPOkIAM,003A000000yMvJEIA0,knows,2
9ca5c842-f54e-11ea-a3f0-a45e60e78b29,003A000001UQBHwIAP,003A000001xeLdkIAE,knows,None
9ca5c8e2-f54e-11ea-a3f0-a45e60e78b29,003A000001nyOZ4IAM,0032K00002AjPlgQAF,knows,None
9ca5c978-f54e-11ea-a3f0-a45e60e78b29,0032K00002AjpSZQAZ,003A000001KDVeLIAX,knows,1
9ca5ca18-f54e-11ea-a3f0-a45e60e78b29,003A000001u4iRiIAI,003A000002AAtnZIAT,knows,None
9ca5caae-f54e-11ea-a3f0-a45e60e78b29,0032K00002CmauGQAR,003A0000019N5xiIAC,knows,5
9ca5cb44-f54e-11ea-a3f0-a45e60e78b29,003A000001jf0IRIAY,003A000001t6CBlIAM,knows,1
9ca5cbf8-f54e-11ea-a3f0-a45e60e78b29,003A000001mCSJBIA4,003A0000021CC1MIAW,knows,None
9ca5cc98-f54e-11ea-a3f0-a45e60e78b29,0032K00002CnnzZQAR,003A000001FDeDMIA1,knows,3
9ca5cd38-f54e-11ea-a3f0-a45e60e78b29,003A000001t3mNeIAI,0032K00002LOP2EQAX,knows,None
9ca5cdec-f54e-11ea-a3f0-a45e60e78b29,003A000001It6YhIAJ,003A000001ncgsXIAQ,knows,None
9ca5ce96-f54e-11ea-a3f0-a45e60e78b29,003A000001hrRpBIAU,003A000001jPkKkIAK,knows,3
9ca5cf2c-f54e-11ea-a3f0-a45e60e78b29,003A000001ulwqcIAA,003A000001gRzisIAC,knows,1
9ca5cfcc-f54e-11ea-a3f0-a45e60e78b29,003A000001sjcQuIAI,003A000001jgxMVIAY,knows,1
9ca5d076-f54e-11ea-a3f0-a45e60e78b29,003A000001JpyvCIAR,003A0000021ZutuIAC,knows,None
9ca5d10c-f54e-11ea-a3f0-a45e60e78b29,003A000001wmVwNIAU,003A0000021CxqpIAC,knows,None
9ca5d1ac-f54e-11ea-a3f0-a45e60e78b29,003A000001ZycggIAB,003A000001Ed0pkIAB,knows,1
9ca5d24c-f54e-11ea-a3f0-a45e60e78b29,003A000001eeqVwIAI,003A000001UQmXzIAL,knows,3
9ca5d2e2-f54e-11ea-a3f0-a45e60e78b29,003A000001xhGQMIA2,003A000001FmjYEIAZ,knows,1
9ca5d378-f54e-11ea-a3f0-a45e60e78b29,003A000001r8iAeIAI,003A000001vGCvGIAW,knows,1
9ca5d418-f54e-11ea-a3f0-a45e60e78b29,003A000001w0vi0IAA,003A000001un2vgIAA,knows,None
9ca5d4b8-f54e-11ea-a3f0-a45e60e78b29,003A000001slxKWIAY,003A000001KDVetIAH,knows,1
9ca5d558-f54e-11ea-a3f0-a45e60e78b29,003A000001nyEIjIAM,003A000001fhc1AIAQ,knows,1
9ca5d5f8-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvV4IAK,003A000001KDVeVIAX,knows,2
9ca5d68e-f54e-11ea-a3f0-a45e60e78b29,003A0000025p004IAA,0032K00002NkQdJQAV,knows,None
9ca5d72e-f54e-11ea-a3f0-a45e60e78b29,003A0000021c6SRIAY,003A000001t6ihxIAA,knows,None
9ca5d7e2-f54e-11ea-a3f0-a45e60e78b29,003A000001ul4KpIAI,003A000001m93BIIAY,knows,1
9ca5d882-f54e-11ea-a3f0-a45e60e78b29,003A000001fY9lyIAC,003A000001vEC2lIAG,knows,1
9ca5d922-f54e-11ea-a3f0-a45e60e78b29,003A000001Y4JQPIA3,003A000001zWgK3IAK,knows,None
9ca5d9c2-f54e-11ea-a3f0-a45e60e78b29,003A000001w0wBYIAY,003A000001knrHLIAY,knows,1
9ca5da58-f54e-11ea-a3f0-a45e60e78b29,003A000001AjE5iIAF,003A000001tRe5RIAS,knows,None
9ca5dd32-f54e-11ea-a3f0-a45e60e78b29,003A0000020FiLJIA0,003A000001KDVaLIAX,knows,4
9ca5de18-f54e-11ea-a3f0-a45e60e78b29,003A000001uDqoEIAS,003A000000yMvaGIAS,knows,2
9ca5dec2-f54e-11ea-a3f0-a45e60e78b29,003A000001na0tsIAA,0032K00002AjlyYQAR,knows,None
9ca5df62-f54e-11ea-a3f0-a45e60e78b29,003A000001p43xuIAA,003A000001GLrWuIAL,knows,3
9ca5e002-f54e-11ea-a3f0-a45e60e78b29,003A000001fYTuuIAG,003A000000yMvcaIAC,knows,2
9ca5e0a2-f54e-11ea-a3f0-a45e60e78b29,003A000001gRxhOIAS,003A000001KDVQhIAP,knows,1
9ca5e142-f54e-11ea-a3f0-a45e60e78b29,003A000001fYTwbIAG,003A000001zcTCiIAM,knows,None
9ca5e1e2-f54e-11ea-a3f0-a45e60e78b29,003A000001oarz9IAA,0032K00002AjKuHQAV,knows,None
9ca5e278-f54e-11ea-a3f0-a45e60e78b29,003A0000022SuSsIAK,003A0000020PS6RIAW,knows,None
9ca5e372-f54e-11ea-a3f0-a45e60e78b29,003A000001fYTwbIAG,003A000000yMvcMIAS,knows,2
9ca5e412-f54e-11ea-a3f0-a45e60e78b29,003A000001sNDbmIAG,003A000001umx9fIAA,knows,None
9ca5e4a8-f54e-11ea-a3f0-a45e60e78b29,003A000001vDCzgIAG,003A000001uF8csIAC,knows,1
9ca5e548-f54e-11ea-a3f0-a45e60e78b29,003A000001wnzLTIAY,0032K00002G576VQAR,knows,None
9ca5e638-f54e-11ea-a3f0-a45e60e78b29,003A000001fZ0myIAC,003A0000024ACT7IAO,knows,None
9ca5e6d8-f54e-11ea-a3f0-a45e60e78b29,003A000001fZLdnIAG,0032K00002G7UjMQAV,knows,None
9ca5e9bc-f54e-11ea-a3f0-a45e60e78b29,003A000001xhFwjIAE,003A000001Ed0lqIAB,knows,1
9ca5eb38-f54e-11ea-a3f0-a45e60e78b29,003A000001fX2YcIAK,003A000001uFu9pIAC,knows,1
9ca5ec00-f54e-11ea-a3f0-a45e60e78b29,003A000001gRo4LIAS,003A000001gn4BAIAY,knows,1
9ca5ecaa-f54e-11ea-a3f0-a45e60e78b29,003A000001sk1oNIAQ,003A000001gkbYHIAY,knows,1
9ca5ed54-f54e-11ea-a3f0-a45e60e78b29,003A000001gmD5VIAU,0032K00002K6SImQAN,knows,None
9ca5edf4-f54e-11ea-a3f0-a45e60e78b29,003A000001qe3NFIAY,003A000001XPjxRIAT,knows,None
9ca5ee9e-f54e-11ea-a3f0-a45e60e78b29,003A000001zWg71IAC,003A000001knFlKIAU,knows,1
9ca5ef34-f54e-11ea-a3f0-a45e60e78b29,003A000001qEEmmIAG,003A000001mAImOIAW,knows,1
9ca5efd4-f54e-11ea-a3f0-a45e60e78b29,003A000001Dy9y1IAB,003A0000026NebYIAS,knows,None
9ca5f074-f54e-11ea-a3f0-a45e60e78b29,003A000001zwnbPIAQ,003A0000021C9MMIA0,knows,None
9ca5f114-f54e-11ea-a3f0-a45e60e78b29,003A000001yjy2NIAQ,003A000001slPxNIAU,knows,None
9ca5f1aa-f54e-11ea-a3f0-a45e60e78b29,003A000001vzv1EIAQ,003A000001hraacIAA,knows,2
9ca5f24a-f54e-11ea-a3f0-a45e60e78b29,0032K00002NCmbkQAD,003A000001gjRyjIAE,knows,1
9ca5f2ea-f54e-11ea-a3f0-a45e60e78b29,003A000001ylKViIAM,003A00000238q21IAA,knows,None
9ca5f380-f54e-11ea-a3f0-a45e60e78b29,003A000001GKtlQIAT,003A000001KDVNxIAP,knows,1
9ca5f420-f54e-11ea-a3f0-a45e60e78b29,003A000001slxKWIAY,0032K00002JHgxIQAT,knows,None
9ca5f4b6-f54e-11ea-a3f0-a45e60e78b29,003A000001dMHGpIAO,003A0000021ceyJIAQ,knows,None
9ca5f6d2-f54e-11ea-a3f0-a45e60e78b29,003A000001dO48ZIAS,003A000001qeUpzIAE,knows,1
9ca5f7a4-f54e-11ea-a3f0-a45e60e78b29,003A000001lrrYsIAI,003A000001gjXFKIA2,knows,1
9ca5f844-f54e-11ea-a3f0-a45e60e78b29,003A000001sln20IAA,003A000001gkXFhIAM,knows,1
9ca5f8e4-f54e-11ea-a3f0-a45e60e78b29,003A000001hr50EIAQ,003A000001qK7FyIAK,knows,1
9ca5f984-f54e-11ea-a3f0-a45e60e78b29,003A0000019stnfIAA,003A000001pVDeeIAG,knows,1
9ca5fa1a-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVavIAH,003A000001KDVdUIAX,knows,None
9ca5face-f54e-11ea-a3f0-a45e60e78b29,003A000001QcqWKIAZ,003A000001xZPArIAO,knows,None
9ca5fb6e-f54e-11ea-a3f0-a45e60e78b29,003A00000294xxXIAQ,003A000000yMvR9IAK,knows,2
9ca5fc72-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVg3IAH,0032K00002AjAz5QAF,knows,1
9ca5fe98-f54e-11ea-a3f0-a45e60e78b29,003A000001zVYqnIAG,003A000001hr83UIAQ,knows,3
9ca5ff74-f54e-11ea-a3f0-a45e60e78b29,003A0000020wOrsIAE,003A000001rkHfUIAU,knows,2
9ca60028-f54e-11ea-a3f0-a45e60e78b29,003A000001fY1CnIAK,003A000001hqY3FIAU,knows,1
9ca600c8-f54e-11ea-a3f0-a45e60e78b29,003A0000026o7oYIAQ,003A000001u4U4aIAE,knows,None
9ca60172-f54e-11ea-a3f0-a45e60e78b29,0032K00002CmauGQAR,003A000001FmGtIIAV,knows,2
9ca60212-f54e-11ea-a3f0-a45e60e78b29,003A0000016VakgIAC,0032K00002Ak0A2QAJ,knows,1
9ca602b2-f54e-11ea-a3f0-a45e60e78b29,003A0000021ZbcfIAC,003A000001iWGgXIAW,knows,2
9ca60348-f54e-11ea-a3f0-a45e60e78b29,003A000001oAHo3IAG,003A000001Yj1EtIAJ,knows,1
9ca603e8-f54e-11ea-a3f0-a45e60e78b29,003A000001CK4XUIA1,003A000001nVaCpIAK,knows,1
9ca60488-f54e-11ea-a3f0-a45e60e78b29,003A0000021Zuj2IAC,003A000001p5AFkIAM,knows,0
9ca60528-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVgJIAX,003A0000024n3OAIAY,knows,None
9ca6073a-f54e-11ea-a3f0-a45e60e78b29,003A000001hWa1kIAC,003A000000yMvPjIAK,knows,4
9ca608ca-f54e-11ea-a3f0-a45e60e78b29,003A000000yMveqIAC,003A000001sln43IAA,knows,None
9ca6099c-f54e-11ea-a3f0-a45e60e78b29,003A000001kyifOIAQ,003A000001hqt0PIAQ,knows,None
9ca60a46-f54e-11ea-a3f0-a45e60e78b29,003A0000023ZdInIAK,003A000000yMvUUIA0,knows,2
9ca60ae6-f54e-11ea-a3f0-a45e60e78b29,003A0000019OraSIAS,003A000001u4vM5IAI,knows,None
9ca60b86-f54e-11ea-a3f0-a45e60e78b29,003A000001xhFwjIAE,003A000001qENXrIAO,knows,0
9ca60c26-f54e-11ea-a3f0-a45e60e78b29,003A000001C24YAIAZ,003A00000238fImIAI,knows,None
9ca60cd0-f54e-11ea-a3f0-a45e60e78b29,003A000001oa2YGIAY,003A000001umY3BIAU,knows,1
9ca61130-f54e-11ea-a3f0-a45e60e78b29,003A0000022TQc2IAG,003A000001riKAiIAM,knows,None
9ca613d8-f54e-11ea-a3f0-a45e60e78b29,003A00000292hD6IAI,003A000001um8dUIAQ,knows,1
9ca614c8-f54e-11ea-a3f0-a45e60e78b29,003A000001fY1CnIAK,003A000001wUEPqIAO,knows,None
9ca6157c-f54e-11ea-a3f0-a45e60e78b29,003A000001lrKTnIAM,003A000001KwGCWIA3,knows,1
9ca61626-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0lbIAB,003A000001vDTKhIAO,knows,None
9ca616c6-f54e-11ea-a3f0-a45e60e78b29,003A000001lLigJIAS,003A000001un0OXIAY,knows,None
9ca61766-f54e-11ea-a3f0-a45e60e78b29,003A000001xfeCbIAI,0032K00002MfFxzQAF,knows,None
9ca61810-f54e-11ea-a3f0-a45e60e78b29,003A000001CtGUxIAN,003A000001KDVgZIAX,knows,1
9ca618c4-f54e-11ea-a3f0-a45e60e78b29,003A000001QgMVTIA3,0032K00002K6RwbQAF,knows,None
9ca61982-f54e-11ea-a3f0-a45e60e78b29,003A000001qD36fIAC,003A000001t4WwEIAU,knows,None
9ca61a4a-f54e-11ea-a3f0-a45e60e78b29,003A000001w0wiHIAQ,003A000001nylW7IAI,knows,1
9ca61b44-f54e-11ea-a3f0-a45e60e78b29,0032K00002NkPWvQAN,003A000001Qcp2WIAR,knows,2
9ca61bee-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVPXIA5,003A000000yMvg7IAC,knows,2
9ca61c8e-f54e-11ea-a3f0-a45e60e78b29,0032K00002HZ0D6QAL,003A000001KDVb4IAH,knows,1
9ca61d2e-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvbkIAC,003A000001FkxsMIAR,knows,2
9ca61dc4-f54e-11ea-a3f0-a45e60e78b29,003A000001lqze4IAA,003A000001sln1zIAA,knows,None
9ca61e6e-f54e-11ea-a3f0-a45e60e78b29,003A000001sln49IAA,003A000001lNl0vIAC,knows,1
9ca61f0e-f54e-11ea-a3f0-a45e60e78b29,003A000001f1TztIAE,0032K00002CmcnDQAR,knows,2
9ca61fae-f54e-11ea-a3f0-a45e60e78b29,003A000001sQNs9IAG,003A000000yMvTvIAK,knows,2
9ca62044-f54e-11ea-a3f0-a45e60e78b29,003A000001gR982IAC,003A000002916h2IAA,knows,None
9ca620e4-f54e-11ea-a3f0-a45e60e78b29,003A000001AiVKiIAN,003A000001m9tYyIAI,knows,1
9ca62184-f54e-11ea-a3f0-a45e60e78b29,003A000001wUEEHIA4,003A000001slvDBIAY,knows,None
9ca62224-f54e-11ea-a3f0-a45e60e78b29,003A000001nbEFeIAM,003A000001hrE0oIAE,knows,1
9ca622ba-f54e-11ea-a3f0-a45e60e78b29,003A000001o8c9GIAQ,003A000001VRgxwIAD,knows,2
9ca6235a-f54e-11ea-a3f0-a45e60e78b29,003A000001un8V6IAI,0032K00002NCPDPQA5,knows,None
9ca623fa-f54e-11ea-a3f0-a45e60e78b29,003A000001nbEFeIAM,003A000001gkbX8IAI,knows,1
9ca62490-f54e-11ea-a3f0-a45e60e78b29,003A000001dMHGpIAO,003A000001VsPtUIAV,knows,3
9ca62526-f54e-11ea-a3f0-a45e60e78b29,003A000001slundIAA,003A000001xgUBiIAM,knows,None
9ca625bc-f54e-11ea-a3f0-a45e60e78b29,003A000001EdLouIAF,003A000001mCp3LIAS,knows,1
9ca6265c-f54e-11ea-a3f0-a45e60e78b29,0032K00002IDOnnQAH,003A000001qDofzIAC,knows,0
9ca626f2-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvd7IAC,003A000001xgslfIAA,knows,None
9ca62792-f54e-11ea-a3f0-a45e60e78b29,0032K00002CmhXlQAJ,0032K00002EnTDTQA3,knows,None
9ca62832-f54e-11ea-a3f0-a45e60e78b29,003A000001Bkvi5IAB,003A000001uDngXIAS,knows,5
9ca628d2-f54e-11ea-a3f0-a45e60e78b29,003A000001hrXn2IAE,003A000001uDpCCIA0,knows,None
9ca62972-f54e-11ea-a3f0-a45e60e78b29,003A000001nyA1xIAE,003A0000021CC5tIAG,knows,None
9ca62a08-f54e-11ea-a3f0-a45e60e78b29,003A000000w3I7OIAU,003A000001DbX8nIAF,knows,1
9ca62aa8-f54e-11ea-a3f0-a45e60e78b29,003A0000020vuPNIAY,0032K00002CnnlNQAR,knows,None
